"Team","split","input","game_code","stats"
"Alabama","away","Defensive_FTr","Tennessee 20230215",39.7
"Alabama","away","Defensive_FTr","South Carolina 20230222",21
"Alabama","away","Defensive_FTr","Texas A&M 20230304",52.8
"Alabama","away","Defensive_FTr","Mississippi State 20230310",27.6
"Alabama","away","Defensive_FTr","Missouri 20230311",11.8
"Alabama","away","Defensive_FTr","Texas A&M 20230312",37.5
"Alabama","away","Defensive_FTr","Texas A&M-CC 20230316",24
"Alabama","away","Defensive_FTr","Maryland 20230318",38.9
"Alabama","away","Defensive_FTr","San Diego State 20230324",31.9
"Alabama","net50","Defensive_FTr","Liberty 20221111",36.4
"Alabama","net50","Defensive_FTr","Michigan State 20221124",40.3
"Alabama","net50","Defensive_FTr","Connecticut 20221125",40
"Alabama","net50","Defensive_FTr","North Carolina 20221127",22
"Alabama","net50","Defensive_FTr","Houston 20221210",34.4
"Alabama","net50","Defensive_FTr","Memphis 20221213",31.6
"Alabama","net50","Defensive_FTr","Gonzaga 20221217",27.1
"Alabama","net50","Defensive_FTr","Mississippi State 20221228",65.5
"Alabama","net50","Defensive_FTr","Kentucky 20230107",11
"Alabama","net50","Defensive_FTr","Arkansas 20230111",37.7
"Alabama","net50","Defensive_FTr","Missouri 20230121",27.1
"Alabama","net50","Defensive_FTr","Mississippi State 20230125",21.4
"Alabama","net50","Defensive_FTr","Auburn 20230211",41.9
"Alabama","net50","Defensive_FTr","Tennessee 20230215",39.7
"Alabama","net50","Defensive_FTr","Arkansas 20230225",41.4
"Alabama","net50","Defensive_FTr","Auburn 20230301",38.1
"Alabama","net50","Defensive_FTr","Texas A&M 20230304",52.8
"Alabama","net50","Defensive_FTr","Mississippi State 20230310",27.6
"Alabama","net50","Defensive_FTr","Missouri 20230311",11.8
"Alabama","net50","Defensive_FTr","Texas A&M 20230312",37.5
"Alabama","net50","Defensive_FTr","Maryland 20230318",38.9
"Alabama","net50","Defensive_FTr","San Diego State 20230324",31.9
"Alabama","net100","Defensive_FTr","Liberty 20221111",36.4
"Alabama","net100","Defensive_FTr","Michigan State 20221124",40.3
"Alabama","net100","Defensive_FTr","Connecticut 20221125",40
"Alabama","net100","Defensive_FTr","North Carolina 20221127",22
"Alabama","net100","Defensive_FTr","Houston 20221210",34.4
"Alabama","net100","Defensive_FTr","Memphis 20221213",31.6
"Alabama","net100","Defensive_FTr","Gonzaga 20221217",27.1
"Alabama","net100","Defensive_FTr","Mississippi State 20221228",65.5
"Alabama","net100","Defensive_FTr","Kentucky 20230107",11
"Alabama","net100","Defensive_FTr","Arkansas 20230111",37.7
"Alabama","net100","Defensive_FTr","Vanderbilt 20230117",27.4
"Alabama","net100","Defensive_FTr","Missouri 20230121",27.1
"Alabama","net100","Defensive_FTr","Mississippi State 20230125",21.4
"Alabama","net100","Defensive_FTr","Oklahoma 20230128",32.2
"Alabama","net100","Defensive_FTr","Vanderbilt 20230131",17.2
"Alabama","net100","Defensive_FTr","Florida 20230208",49.2
"Alabama","net100","Defensive_FTr","Auburn 20230211",41.9
"Alabama","net100","Defensive_FTr","Tennessee 20230215",39.7
"Alabama","net100","Defensive_FTr","Arkansas 20230225",41.4
"Alabama","net100","Defensive_FTr","Auburn 20230301",38.1
"Alabama","net100","Defensive_FTr","Texas A&M 20230304",52.8
"Alabama","net100","Defensive_FTr","Mississippi State 20230310",27.6
"Alabama","net100","Defensive_FTr","Missouri 20230311",11.8
"Alabama","net100","Defensive_FTr","Texas A&M 20230312",37.5
"Alabama","net100","Defensive_FTr","Maryland 20230318",38.9
"Alabama","net100","Defensive_FTr","San Diego State 20230324",31.9
"Alabama","wins","Defensive_FTr","Longwood 20221107",26.8
"Alabama","wins","Defensive_FTr","Liberty 20221111",36.4
"Alabama","wins","Defensive_FTr","South Alabama 20221115",25.4
"Alabama","wins","Defensive_FTr","Jacksonville State 20221118",38.9
"Alabama","wins","Defensive_FTr","Michigan State 20221124",40.3
"Alabama","wins","Defensive_FTr","North Carolina 20221127",22
"Alabama","wins","Defensive_FTr","South Dakota State 20221203",18
"Alabama","wins","Defensive_FTr","Houston 20221210",34.4
"Alabama","wins","Defensive_FTr","Memphis 20221213",31.6
"Alabama","wins","Defensive_FTr","Jackson St. 20221220",22.7
"Alabama","wins","Defensive_FTr","Mississippi State 20221228",65.5
"Alabama","wins","Defensive_FTr","Ole Miss 20230103",24.6
"Alabama","wins","Defensive_FTr","Kentucky 20230107",11
"Alabama","wins","Defensive_FTr","Arkansas 20230111",37.7
"Alabama","wins","Defensive_FTr","LSU 20230114",47.5
"Alabama","wins","Defensive_FTr","Vanderbilt 20230117",27.4
"Alabama","wins","Defensive_FTr","Missouri 20230121",27.1
"Alabama","wins","Defensive_FTr","Mississippi State 20230125",21.4
"Alabama","wins","Defensive_FTr","Vanderbilt 20230131",17.2
"Alabama","wins","Defensive_FTr","LSU 20230204",50
"Alabama","wins","Defensive_FTr","Florida 20230208",49.2
"Alabama","wins","Defensive_FTr","Auburn 20230211",41.9
"Alabama","wins","Defensive_FTr","Georgia 20230218",53.6
"Alabama","wins","Defensive_FTr","South Carolina 20230222",21
"Alabama","wins","Defensive_FTr","Arkansas 20230225",41.4
"Alabama","wins","Defensive_FTr","Auburn 20230301",38.1
"Alabama","wins","Defensive_FTr","Mississippi State 20230310",27.6
"Alabama","wins","Defensive_FTr","Missouri 20230311",11.8
"Alabama","wins","Defensive_FTr","Texas A&M 20230312",37.5
"Alabama","wins","Defensive_FTr","Texas A&M-CC 20230316",24
"Alabama","wins","Defensive_FTr","Maryland 20230318",38.9
"Alabama","losses","Defensive_FTr","Connecticut 20221125",40
"Alabama","losses","Defensive_FTr","Gonzaga 20221217",27.1
"Alabama","losses","Defensive_FTr","Oklahoma 20230128",32.2
"Alabama","losses","Defensive_FTr","Tennessee 20230215",39.7
"Alabama","losses","Defensive_FTr","Texas A&M 20230304",52.8
"Alabama","losses","Defensive_FTr","San Diego State 20230324",31.9
"Alabama","conf","Defensive_FTr","Mississippi State 20221228",65.5
"Alabama","conf","Defensive_FTr","Ole Miss 20230103",24.6
"Alabama","conf","Defensive_FTr","Kentucky 20230107",11
"Alabama","conf","Defensive_FTr","Arkansas 20230111",37.7
"Alabama","conf","Defensive_FTr","LSU 20230114",47.5
"Alabama","conf","Defensive_FTr","Vanderbilt 20230117",27.4
"Alabama","conf","Defensive_FTr","Missouri 20230121",27.1
"Alabama","conf","Defensive_FTr","Mississippi State 20230125",21.4
"Alabama","conf","Defensive_FTr","Vanderbilt 20230131",17.2
"Alabama","conf","Defensive_FTr","LSU 20230204",50
"Alabama","conf","Defensive_FTr","Florida 20230208",49.2
"Alabama","conf","Defensive_FTr","Auburn 20230211",41.9
"Alabama","conf","Defensive_FTr","Tennessee 20230215",39.7
"Alabama","conf","Defensive_FTr","Georgia 20230218",53.6
"Alabama","conf","Defensive_FTr","South Carolina 20230222",21
"Alabama","conf","Defensive_FTr","Arkansas 20230225",41.4
"Alabama","conf","Defensive_FTr","Auburn 20230301",38.1
"Alabama","conf","Defensive_FTr","Texas A&M 20230304",52.8
"Michigan State","recency5","Winning_Margin","Ohio State 20230304",6
"Michigan State","recency5","Winning_Margin","Ohio State 20230310",-10
"Michigan State","recency5","Winning_Margin","USC 20230317",10
"Michigan State","recency5","Winning_Margin","Marquette 20230319",9
"Michigan State","recency5","Winning_Margin","Kansas State 20230323",-5
"Michigan State","recency10","Winning_Margin","Ohio State 20230212",21
"Michigan State","recency10","Winning_Margin","Michigan 20230218",-12
"Michigan State","recency10","Winning_Margin","Indiana 20230221",15
"Michigan State","recency10","Winning_Margin","Iowa 20230225",-6
"Michigan State","recency10","Winning_Margin","Nebraska 20230228",13
"Michigan State","recency10","Winning_Margin","Ohio State 20230304",6
"Michigan State","recency10","Winning_Margin","Ohio State 20230310",-10
"Michigan State","recency10","Winning_Margin","USC 20230317",10
"Michigan State","recency10","Winning_Margin","Marquette 20230319",9
"Michigan State","recency10","Winning_Margin","Kansas State 20230323",-5
"Michigan State","home","Winning_Margin","Northern Arizona 20221107",18
"Michigan State","home","Winning_Margin","Villanova 20221118",2
"Michigan State","home","Winning_Margin","Northwestern 20221204",-7
"Michigan State","home","Winning_Margin","Brown 20221210",18
"Michigan State","home","Winning_Margin","Oakland 20221221",13
"Michigan State","home","Winning_Margin","Buffalo 20221230",21
"Michigan State","home","Winning_Margin","Nebraska 20230103",18
"Michigan State","home","Winning_Margin","Michigan 20230107",6
"Michigan State","home","Winning_Margin","Purdue 20230116",-1
"Michigan State","home","Winning_Margin","Rutgers 20230119",13
"Michigan State","home","Winning_Margin","Iowa 20230126",2
"Michigan State","home","Winning_Margin","Maryland 20230207",5
"Michigan State","home","Winning_Margin","Indiana 20230221",15
"Michigan State","home","Winning_Margin","Ohio State 20230304",6
"Michigan State","away","Winning_Margin","Gonzaga 20221111",-1
"Michigan State","away","Winning_Margin","Kentucky 20221115",9
"Michigan State","away","Winning_Margin","Alabama 20221124",-11
"Michigan State","away","Winning_Margin","Oregon 20221125",4
"Michigan State","away","Winning_Margin","Portland 20221127",1
"Michigan State","away","Winning_Margin","Notre Dame 20221130",-18
"Michigan State","away","Winning_Margin","Penn State 20221207",9
"Michigan State","away","Winning_Margin","Wisconsin 20230110",4
"Michigan State","away","Winning_Margin","Illinois 20230113",-9
"Michigan State","away","Winning_Margin","Indiana 20230122",-13
"Michigan State","away","Winning_Margin","Purdue 20230129",-16
"Michigan State","away","Winning_Margin","Rutgers 20230204",-6
"Michigan State","away","Winning_Margin","Ohio State 20230212",21
"Michigan State","away","Winning_Margin","Michigan 20230218",-12
"Michigan State","away","Winning_Margin","Iowa 20230225",-6
"Michigan State","away","Winning_Margin","Nebraska 20230228",13
"Michigan State","away","Winning_Margin","Ohio State 20230310",-10
"Michigan State","away","Winning_Margin","USC 20230317",10
"Michigan State","away","Winning_Margin","Marquette 20230319",9
"Michigan State","away","Winning_Margin","Kansas State 20230323",-5
"Michigan State","net50","Winning_Margin","Gonzaga 20221111",-1
"Michigan State","net50","Winning_Margin","Kentucky 20221115",9
"Michigan State","net50","Winning_Margin","Alabama 20221124",-11
"Michigan State","net50","Winning_Margin","Oregon 20221125",4
"Michigan State","net50","Winning_Margin","Northwestern 20221204",-7
"Michigan State","net50","Winning_Margin","Penn State 20221207",9
"Michigan State","net50","Winning_Margin","Illinois 20230113",-9
"Michigan State","net50","Winning_Margin","Purdue 20230116",-1
"Michigan State","net50","Winning_Margin","Rutgers 20230119",13
"Michigan State","net50","Winning_Margin","Indiana 20230122",-13
"Michigan State","net50","Winning_Margin","Iowa 20230126",2
"Michigan State","net50","Winning_Margin","Purdue 20230129",-16
"Michigan State","net50","Winning_Margin","Rutgers 20230204",-6
"Michigan State","net50","Winning_Margin","Maryland 20230207",5
"Michigan State","net50","Winning_Margin","Indiana 20230221",15
"Michigan State","net50","Winning_Margin","Iowa 20230225",-6
"Michigan State","net50","Winning_Margin","USC 20230317",10
"Michigan State","net50","Winning_Margin","Marquette 20230319",9
"Michigan State","net50","Winning_Margin","Kansas State 20230323",-5
"Michigan State","net100","Winning_Margin","Gonzaga 20221111",-1
"Michigan State","net100","Winning_Margin","Kentucky 20221115",9
"Michigan State","net100","Winning_Margin","Villanova 20221118",2
"Michigan State","net100","Winning_Margin","Alabama 20221124",-11
"Michigan State","net100","Winning_Margin","Oregon 20221125",4
"Michigan State","net100","Winning_Margin","Northwestern 20221204",-7
"Michigan State","net100","Winning_Margin","Penn State 20221207",9
"Michigan State","net100","Winning_Margin","Nebraska 20230103",18
"Michigan State","net100","Winning_Margin","Michigan 20230107",6
"Michigan State","net100","Winning_Margin","Wisconsin 20230110",4
"Michigan State","net100","Winning_Margin","Illinois 20230113",-9
"Michigan State","net100","Winning_Margin","Purdue 20230116",-1
"Michigan State","net100","Winning_Margin","Rutgers 20230119",13
"Michigan State","net100","Winning_Margin","Indiana 20230122",-13
"Michigan State","net100","Winning_Margin","Iowa 20230126",2
"Michigan State","net100","Winning_Margin","Purdue 20230129",-16
"Michigan State","net100","Winning_Margin","Rutgers 20230204",-6
"Michigan State","net100","Winning_Margin","Maryland 20230207",5
"Michigan State","net100","Winning_Margin","Ohio State 20230212",21
"Michigan State","net100","Winning_Margin","Michigan 20230218",-12
"Michigan State","net100","Winning_Margin","Indiana 20230221",15
"Michigan State","net100","Winning_Margin","Iowa 20230225",-6
"Michigan State","net100","Winning_Margin","Nebraska 20230228",13
"Michigan State","net100","Winning_Margin","Ohio State 20230304",6
"Michigan State","net100","Winning_Margin","Ohio State 20230310",-10
"Michigan State","net100","Winning_Margin","USC 20230317",10
"Michigan State","net100","Winning_Margin","Marquette 20230319",9
"Michigan State","net100","Winning_Margin","Kansas State 20230323",-5
"Michigan State","wins","Winning_Margin","Northern Arizona 20221107",18
"Michigan State","wins","Winning_Margin","Kentucky 20221115",9
"Michigan State","wins","Winning_Margin","Villanova 20221118",2
"Michigan State","wins","Winning_Margin","Oregon 20221125",4
"Michigan State","wins","Winning_Margin","Portland 20221127",1
"Michigan State","wins","Winning_Margin","Penn State 20221207",9
"Michigan State","wins","Winning_Margin","Brown 20221210",18
"Michigan State","wins","Winning_Margin","Oakland 20221221",13
"Michigan State","wins","Winning_Margin","Buffalo 20221230",21
"Michigan State","wins","Winning_Margin","Nebraska 20230103",18
"Michigan State","wins","Winning_Margin","Michigan 20230107",6
"Michigan State","wins","Winning_Margin","Wisconsin 20230110",4
"Michigan State","wins","Winning_Margin","Rutgers 20230119",13
"Michigan State","wins","Winning_Margin","Iowa 20230126",2
"Michigan State","wins","Winning_Margin","Maryland 20230207",5
"Michigan State","wins","Winning_Margin","Ohio State 20230212",21
"Michigan State","wins","Winning_Margin","Indiana 20230221",15
"Michigan State","wins","Winning_Margin","Nebraska 20230228",13
"Michigan State","wins","Winning_Margin","Ohio State 20230304",6
"Michigan State","wins","Winning_Margin","USC 20230317",10
"Michigan State","wins","Winning_Margin","Marquette 20230319",9
"Michigan State","losses","Winning_Margin","Gonzaga 20221111",-1
"Michigan State","losses","Winning_Margin","Alabama 20221124",-11
"Michigan State","losses","Winning_Margin","Notre Dame 20221130",-18
"Michigan State","losses","Winning_Margin","Northwestern 20221204",-7
"Michigan State","losses","Winning_Margin","Illinois 20230113",-9
"Michigan State","losses","Winning_Margin","Purdue 20230116",-1
"Michigan State","losses","Winning_Margin","Indiana 20230122",-13
"Michigan State","losses","Winning_Margin","Purdue 20230129",-16
"Michigan State","losses","Winning_Margin","Rutgers 20230204",-6
"Michigan State","losses","Winning_Margin","Michigan 20230218",-12
"Michigan State","losses","Winning_Margin","Iowa 20230225",-6
"Michigan State","losses","Winning_Margin","Ohio State 20230310",-10
"Michigan State","losses","Winning_Margin","Kansas State 20230323",-5
"Michigan State","conf","Winning_Margin","Northwestern 20221204",-7
"Michigan State","conf","Winning_Margin","Penn State 20221207",9
"Michigan State","conf","Winning_Margin","Nebraska 20230103",18
"Michigan State","conf","Winning_Margin","Michigan 20230107",6
"Michigan State","conf","Winning_Margin","Wisconsin 20230110",4
"Michigan State","conf","Winning_Margin","Illinois 20230113",-9
"Michigan State","conf","Winning_Margin","Purdue 20230116",-1
"Michigan State","conf","Winning_Margin","Rutgers 20230119",13
"Michigan State","conf","Winning_Margin","Indiana 20230122",-13
"Michigan State","conf","Winning_Margin","Iowa 20230126",2
"Michigan State","conf","Winning_Margin","Purdue 20230129",-16
"Michigan State","conf","Winning_Margin","Rutgers 20230204",-6
"Michigan State","conf","Winning_Margin","Maryland 20230207",5
"Michigan State","conf","Winning_Margin","Ohio State 20230212",21
"Michigan State","conf","Winning_Margin","Michigan 20230218",-12
"Michigan State","conf","Winning_Margin","Indiana 20230221",15
"Michigan State","conf","Winning_Margin","Iowa 20230225",-6
"Michigan State","conf","Winning_Margin","Nebraska 20230228",13
"Michigan State","conf","Winning_Margin","Ohio State 20230304",6
"Michigan State","recency5","ATS_Margin","Ohio State 20230304",0
"Michigan State","recency5","ATS_Margin","Ohio State 20230310",-16
"Michigan State","recency5","ATS_Margin","USC 20230317",8
"Michigan State","recency5","ATS_Margin","Marquette 20230319",12
"Michigan State","recency5","ATS_Margin","Kansas State 20230323",-4
"Michigan State","recency10","ATS_Margin","Ohio State 20230212",25
"Michigan State","recency10","ATS_Margin","Michigan 20230218",-10
"Michigan State","recency10","ATS_Margin","Indiana 20230221",12
"Michigan State","recency10","ATS_Margin","Iowa 20230225",-1
"Michigan State","recency10","ATS_Margin","Nebraska 20230228",9
"Michigan State","recency10","ATS_Margin","Ohio State 20230304",0
"Michigan State","recency10","ATS_Margin","Ohio State 20230310",-16
"Michigan State","recency10","ATS_Margin","USC 20230317",8
"Michigan State","recency10","ATS_Margin","Marquette 20230319",12
"Michigan State","recency10","ATS_Margin","Kansas State 20230323",-4
"Michigan State","home","ATS_Margin","Northern Arizona 20221107",-3
"Michigan State","home","ATS_Margin","Villanova 20221118",-4
"Michigan State","home","ATS_Margin","Northwestern 20221204",-13
"Michigan State","home","ATS_Margin","Brown 20221210",3
"Michigan State","home","ATS_Margin","Oakland 20221221",-7
"Michigan State","home","ATS_Margin","Buffalo 20221230",6
"Michigan State","home","ATS_Margin","Nebraska 20230103",11
"Michigan State","home","ATS_Margin","Michigan 20230107",3
"Michigan State","home","ATS_Margin","Purdue 20230116",2
"Michigan State","home","ATS_Margin","Rutgers 20230119",10
"Michigan State","home","ATS_Margin","Iowa 20230126",0
"Michigan State","home","ATS_Margin","Maryland 20230207",1
"Michigan State","home","ATS_Margin","Indiana 20230221",12
"Michigan State","home","ATS_Margin","Ohio State 20230304",0
"Michigan State","away","ATS_Margin","Gonzaga 20221111",-12
"Michigan State","away","ATS_Margin","Kentucky 20221115",16
"Michigan State","away","ATS_Margin","Alabama 20221124",-6
